date,UNH,CMG,KSS,TPR,DISCA,WM,RJF,PLD,SEE,BHF,SRCL,DOV,DHI,ILMN,WDC,CELG,PKG,WRK,OKE,MMM,FOXA,PCG,SYY,HII,XRAY,DTE,RCL,AIG,TSN,CSX,LH,MRK,AIZ,HPQ,BAX,TMO,WEC,AMT,CMI,ORLY,XEL,MCK,ANET,L,AJG,VLO,FTNT,PXD,UDR,JBHT,DHR,SIVB,T,NOV,FLR,REGN,UPS,NFX,OMC,FCX,KO,NTRS,AMZN,EOG,KIM,VTR,AAL,PFE,HRS,INTC,TDG,EBAY,USB,LLY,LOW,DISCK,PGR,TSCO,LEN,ADM,HCP,PKI,AMG,INCY,DAL,COO,WLTW,COL,NEM,ROST,WMB,RTN,ADS,EQT,SNA,ALXN,MLM,ALLE,KMB,ARNC,CERN,MAR,XRX,SHW,FRT,CPRT,DRI,ABC,VRSN,CFG,XOM,INFO,AEE,WHR,ETFC,MMC,CCL,RMD,HPE,CPB,KHC,AKAM,BXP,LLL,CHTR,AAPL,HRL,SYMC,K,MSI,MAA,EQIX,BA,NOC,PNC,SJM,LKQ,SLG,CF,FAST,ADP,GT,CXO,ADI,AAP,VRTX,PPL,DVN,TSS,KR,JNPR,ES,GWW,UNM,DISH,ESRX,CL,BLL,XYL,LB,MS,FB,APD,CBS,SPG,DLTR,SRE,DVA,ABT,KMI,GLW,BBT,UTX,VZ,ABMD,HRB,CTSH,IDXX,PBCT,EXC,PPG,PHM,KEY,BRK-B,SYF,ROL,STI,GPC,FITB,HOLX,ESS,FLT,CVX,ACN,FIS,STZ,M,GILD,AGN,CME,MAC,AWK,MTB,YUM,TWTR,REG,COG,BHGE,PNR,BLK,GRMN,HLT,AXP,NCLH,MRO,COF,HON,HAL,CVS,SWKS,ETN,RL,MTD,CTL,ALGN,JEF,NWSA,CHD,AON,NLSN,LEG,PSX,WFC,AMAT,CBOE,VMC,JWN,SBUX,HUM,AIV,WMT,FDX,ICE,EFX,ISRG,WELL,DRE,IP,RHT,IQV,TXT,MAT,KSU,PM,CNP,JPM,NKE,CI,AMP,RSG,FE,SCHW,TGT,PRGO,ZTS,GPN,PAYX,BIIB,PYPL,PVH,MCO,MPC,QRVO,XEC,VFC,LUV,TEL,FISV,MKC,DXC,HAS,CINF,NUE,FLIR,HSIC,QCOM,STX,WAT,WY,PEP,EA,HCA,NWL,CB,JNJ,ROP,IT,F,HBAN,AMD,KMX,PEG,MSFT,NTAP,SO,GM,CLX,GD,AMGN,PH,LIN,NKTR,AVB,VRSK,MCHP,CAT,LRCX,EW,FL,IPGP,ROK,CCI,LMT,LNT,BWA,PG,GOOGL,CAG,CRM,GPS,AME,NFLX,TRV,TMK,COTY,WU,HOG,ULTA,MO,WCG,O,MNST,APA,ABBV,MA,FBHS,D,NSC,COST,ZBH,MGM,ANTM,SWK,ECL,DLR,APC,HD,CMS,EIX,ED,RE,V,CTXS,TIF,APH,EMR,VNO,SCG,BK,MSCI,HES,CMCSA,VIAB,KLAC,NRG,DGX,NVDA,EMN,SYK,MYL,AES,IPG,SBAC,LYB,HFC,TRIP,WBA,IBM,BR,ALB,MOS,NWS,BMY,FTI,IR,MAS,DIS,AVGO,TROW,AEP,HIG,GS,C,UHS,UNP,PFG,HST,SNPS,MHK,HBI,BEN,FMC,BSX,WYNN,IFF,ADBE,ARE,KEYS,UAA,NBL,ANSS,PWR,DUK,ZION,AZO,BAC,ADSK,CTAS,CNC,PSA,PCAR,BDX,FFIV,MU,MDT,FOX,TJX,KORS,NI,COP,SPGI,ALK,RHI,PNW,ORCL,TTWO,BF-B,DFS,SLB,STT,APTV,TXN,UAL,MET,AET,A,EL,HP,FTV,EXPE,RF,FLS,ITW,GIS,NDAQ,GOOG,IVZ,XLNX,HSY,GE,EXPD,ETR,URI,IRM,VAR,CHRW,MDLZ,CAH,JEC,CBRE,ATVI,DWDP,PRU,AVY,TAP,DG,AFL,DE,JCI,CDNS,UA,EQR,CSCO,ALL,LNC,BBY,INTU,AOS,EXR,MCD,CMA,NEE
2017-01-01,1.0,0.9090909090909091,,,0.0,,1.0,,1.0,,0.0,,,0.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,0.0,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,0.8947368421052632,,,1.0,0.75,0.0,,0.4,1.0,,0.9315068493150684,1.0,0.84,1.0,1.0,1.0,,0.9444444444444444,,0.9206349206349206,1.0,,1.0,,1.0,1.0,,,,,,0.0,1.0,,,0.0,,,1.0,0.0,,,,0.5,0.0,,1.0,,1.0,1.0,1.0,1.0,,,,0.6206896551724138,,,0.96,,,1.0,,,1.0,,,0.0,1.0,1.0,,,1.0,0.8571428571428571,0.0,,0.6,0.75,,,0.9444444444444444,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.7419354838709677,0.5,1.0,1.0,,1.0,1.0,0.6666666666666666,,0.5,1.0,,1.0,,1.0,1.0,0.8846153846153846,0.8360655737704918,,0.11904761904761904,,,1.0,1.0,0.8235294117647058,1.0,1.0,,1.0,0.8333333333333334,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,0.0,,,,,1.0,0.9090909090909091,1.0,1.0,,0.8421052631578947,,,,0.7777777777777778,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,0.4,1.0,1.0,,,1.0,,,,,1.0,,,1.0,0.8333333333333334,1.0,1.0,,1.0,0.8181818181818182,1.0,,1.0,1.0,1.0,,,0.0,,,,,1.0,1.0,,1.0,1.0,0.9583333333333334,0.75,1.0,1.0,,1.0,,1.0,0.5,,1.0,,1.0,,,,1.0,,0.0,0.0,1.0,,,1.0,,0.8,,1.0,,,1.0,,,,0.5,1.0,,,1.0,0.9090909090909091,,0.8571428571428571,0.85,1.0,0.9032258064516129,0.9230769230769231,,0.9210526315789473,,1.0,1.0,,1.0,1.0,1.0,,0.6666666666666666,,,1.0,0.8536585365853658,,0.8947368421052632,,,1.0,,1.0,,1.0,1.0,0.7272727272727273,,0.8,1.0,0.8333333333333334,0.96875,,,,1.0,,,1.0,,0.6818181818181818,1.0,0.6666666666666666,0.3333333333333333,1.0,,1.0,1.0,1.0,,1.0,,,,0.5,,0.75,1.0,,1.0,,0.8214285714285714,,,1.0,,1.0,,,0.0,,1.0,,1.0,,,0.9787234042553191,,1.0,1.0,,,,,1.0,0.75,1.0,0.9148936170212766,,,1.0,0.8666666666666667,0.9565217391304348,0.6666666666666666,1.0,,0.9047619047619048,1.0,1.0,1.0,,1.0,0.75,,0.7142857142857143,,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,0.5,1.0,1.0,1.0,0.7692307692307693,1.0,,1.0,1.0,1.0,0.75,,0.8,1.0,0.639344262295082,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,,,1.0,1.0,1.0,1.0,0.9230769230769231,,,1.0,0.0,,,1.0,0.0,,0.9782608695652174,,,,0.9523809523809523,,1.0,,1.0,0.0,,0.5,0.0,,,1.0,,1.0,1.0,1.0,0.0,0.8113207547169812,0.0,,,0.8,,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9285714285714286,1.0,1.0
2017-01-02,1.0,0.8666666666666667,1.0,,1.0,1.0,,1.0,,,0.6666666666666666,1.0,,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,0.5,,1.0,,,,1.0,0.0,,1.0,0.6,1.0,1.0,0.6896551724137931,,,0.9411764705882353,0.8666666666666667,,0.8524590163934426,0.8333333333333334,0.7659574468085106,0.5,1.0,0.7272727272727273,,0.8846153846153846,,0.8536585365853658,1.0,1.0,1.0,,,0.9090909090909091,0.5,1.0,,1.0,,1.0,1.0,0.0,,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,,0.75,0.6666666666666666,,0.5,0.0,0.9473684210526315,1.0,1.0,1.0,,,0.0,0.5555555555555556,1.0,1.0,0.9473684210526315,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,0.868421052631579,0.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.7169811320754716,0.8,1.0,0.8,,0.9230769230769231,1.0,0.15384615384615385,,,1.0,1.0,0.3333333333333333,,,,0.8461538461538461,0.8360655737704918,,0.5606060606060606,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9411764705882353,,,1.0,,1.0,1.0,,,0.6666666666666666,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,0.75,1.0,1.0,,0.7291666666666666,1.0,,1.0,0.8035714285714286,,0.75,,0.0,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,0.7959183673469388,1.0,,,1.0,0.7777777777777778,1.0,1.0,1.0,0.0,,,,,,1.0,1.0,,1.0,0.6666666666666666,,1.0,1.0,0.8823529411764706,0.6428571428571429,1.0,0.0,,,1.0,0.8333333333333334,1.0,,,1.0,0.8571428571428571,0.4,,,1.0,0.5,,1.0,1.0,,1.0,0.5,,1.0,,1.0,0.5,1.0,0.9393939393939394,1.0,1.0,1.0,0.5,1.0,,1.0,1.0,0.9,,0.75,0.8666666666666667,1.0,0.8070175438596491,1.0,,0.95,1.0,1.0,0.8888888888888888,,1.0,1.0,1.0,1.0,0.0,,,,0.8928571428571429,1.0,0.6779661016949152,,,,,1.0,,1.0,0.8333333333333334,0.8571428571428571,,1.0,0.75,1.0,0.9512195121951219,1.0,,1.0,1.0,,1.0,1.0,,0.64,1.0,1.0,1.0,0.75,,0.8,0.6666666666666666,0.7,,0.8,,0.0,,1.0,,1.0,1.0,,1.0,,0.8301886792452831,1.0,,1.0,0.6666666666666666,,,0.9,,1.0,1.0,1.0,,,1.0,0.875,,1.0,0.8461538461538461,,,1.0,,0.0,0.8333333333333334,0.875,0.8809523809523809,,1.0,1.0,0.6,1.0,,1.0,,0.8461538461538461,1.0,1.0,0.0,1.0,0.8,0.8421052631578947,,0.5,1.0,,,,1.0,1.0,,1.0,0.875,,0.875,1.0,1.0,0.25,1.0,1.0,0.875,1.0,1.0,,0.8235294117647058,,,1.0,1.0,,1.0,1.0,0.8666666666666667,1.0,0.5967741935483871,1.0,1.0,,1.0,,1.0,,,0.8461538461538461,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.5,,1.0,1.0,1.0,1.0,0.0,1.0,,0.9113924050632911,,,0.0,0.95,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,0.8285714285714286,0.9375,,0.5,0.16666666666666666,0.0,0.9444444444444444,1.0,,1.0,,,1.0,0.9411764705882353,1.0,
2017-01-03,0.8947368421052632,0.6428571428571429,1.0,,1.0,,1.0,1.0,1.0,,0.3333333333333333,1.0,,0.875,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,0.8,,1.0,1.0,1.0,1.0,0.875,0.5,0.75,1.0,1.0,1.0,,,1.0,1.0,0.3333333333333333,1.0,1.0,,0.0,,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.75,0.4067796610169492,0.6,,0.696969696969697,0.7619047619047619,1.0,0.896551724137931,1.0,0.8888888888888888,1.0,1.0,0.7894736842105263,1.0,0.9887640449438202,1.0,0.7272727272727273,1.0,0.6363636363636364,0.9333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.8,1.0,,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.625,0.0,1.0,1.0,1.0,0.8095238095238095,1.0,0.9344262295081968,1.0,1.0,,,0.6666666666666666,1.0,1.0,0.925,1.0,,0.875,1.0,0.14285714285714285,0.8,,1.0,1.0,0.5,1.0,1.0,,1.0,0.8795180722891566,0.6666666666666666,1.0,0.8,1.0,1.0,,0.9354838709677419,1.0,0.6666666666666666,,,0.0,1.0,1.0,1.0,,1.0,1.0,0.8108108108108109,1.0,0.8,1.0,1.0,0.8823529411764706,1.0,0.7272727272727273,1.0,0.6666666666666666,1.0,0.45454545454545453,0.5,0.0,,1.0,1.0,0.9016393442622951,1.0,0.7101449275362319,1.0,0.75,,1.0,0.9285714285714286,0.7,1.0,,1.0,0.9166666666666666,,1.0,0.4,0.5,,1.0,,0.5,1.0,1.0,1.0,1.0,,0.8461538461538461,0.7142857142857143,1.0,1.0,1.0,0.7777777777777778,0.5714285714285714,,0.9,0.8928571428571429,0.7727272727272727,0.8936170212765957,0.6666666666666666,0.75,1.0,1.0,0.9,0.9019607843137255,0.5,0.6666666666666666,,,0.9444444444444444,1.0,1.0,0.6666666666666666,,1.0,1.0,0.8333333333333334,0.95,0.8,0.6666666666666666,1.0,1.0,0.0,0.8333333333333334,,,,1.0,1.0,,1.0,1.0,0.7931034482758621,1.0,0.6666666666666666,,0.6666666666666666,0.9354838709677419,0.8333333333333334,1.0,0.84375,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.9565217391304348,0.4444444444444444,1.0,1.0,0.7948717948717948,0.7272727272727273,0.5,1.0,1.0,0.5,1.0,0.9375,0.8,0.5,,,0.75,0.7857142857142857,1.0,1.0,0.9215686274509803,1.0,1.0,1.0,0.75,,,1.0,,1.0,1.0,1.0,0.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.42857142857142855,0.8333333333333334,1.0,1.0,0.0,0.9142857142857143,1.0,0.5,0.9375,1.0,0.8,1.0,,0.9550561797752809,,1.0,0.863013698630137,1.0,0.8,0.75,,1.0,,1.0,,,0.5833333333333334,,0.7368421052631579,,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,0.75,0.8461538461538461,1.0,0.8695652173913043,0.7,0.9375,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.7,1.0,0.875,0.85,0.875,,0.5,0.9090909090909091,0.6666666666666666,1.0,0.8666666666666667,1.0,1.0,,1.0,1.0,0.8461538461538461,1.0,,0.75,,0.8260869565217391,1.0,1.0,,0.0,1.0,,0.9333333333333333,,1.0,0.6842105263157895,0.25,0.5,,1.0,0.8695652173913043,1.0,1.0,0.76,,,1.0,0.6666666666666666,1.0,1.0,1.0,0.6875,1.0,1.0,1.0,0.6666666666666666,0.9444444444444444,1.0,1.0,,0.8656716417910447,1.0,1.0,1.0,1.0,0.7894736842105263,0.76,,0.9166666666666666,1.0,,1.0,,0.4,1.0,1.0,1.0,0.9230769230769231,,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,0.7647058823529411,1.0,0.75,0.9,1.0,,1.0,1.0,0.8181818181818182,1.0,1.0,0.75,0.6774193548387096,0.7272727272727273,1.0,1.0,,0.9090909090909091,1.0,0.6666666666666666,1.0,,1.0,1.0,,,1.0,1.0,,0.6,1.0,0.9411764705882353,1.0,1.0,,,,1.0,1.0,0.5,,0.75,1.0,0.9285714285714286,,1.0,1.0,0.9411764705882353,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,,1.0,,1.0,1.0,1.0,1.0,0.7419354838709677,0.6470588235294118,0.0,1.0,0.7142857142857143,,0.9285714285714286,1.0,1.0,0.975609756097561,1.0,1.0,1.0,0.873015873015873,1.0,1.0
2017-01-04,0.8823529411764706,0.7083333333333334,0.3870967741935484,,,0.0,1.0,1.0,1.0,,1.0,1.0,0.6,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,0.8947368421052632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.6666666666666666,,0.0,0.9285714285714286,0.75,0.95,0.0,0.6,1.0,,1.0,,1.0,0.8,0.9545454545454546,0.75,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,0.967741935483871,0.5,1.0,0.9583333333333334,0.5384615384615384,1.0,1.0,0.7872340425531915,0.5,1.0,0.8615384615384616,0.8666666666666667,0.9090909090909091,1.0,0.75,0.7931034482758621,1.0,1.0,1.0,0.78,1.0,0.8888888888888888,1.0,,1.0,0.75,0.25,1.0,1.0,,1.0,0.7272727272727273,0.8235294117647058,1.0,1.0,1.0,0.875,0.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.6666666666666666,1.0,0.75,1.0,0.6153846153846154,1.0,0.9523809523809523,1.0,1.0,1.0,1.0,0.6481481481481481,,1.0,0.9753086419753086,1.0,,1.0,1.0,,0.5714285714285714,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,1.0,1.0,0.9473684210526315,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.9,1.0,1.0,0.0,,1.0,0.8333333333333334,1.0,1.0,,0.8333333333333334,1.0,0.6779661016949152,1.0,1.0,1.0,0.5,0.8461538461538461,,0.6938775510204082,1.0,1.0,0.9444444444444444,0.0,0.2564102564102564,1.0,,1.0,0.8823529411764706,0.847457627118644,1.0,0.875,0.7272727272727273,1.0,1.0,,0.9259259259259259,0.9166666666666666,0.3333333333333333,1.0,0.7857142857142857,0.94,,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,,,0.8536585365853658,0.3333333333333333,1.0,0.9583333333333334,0.8607594936708861,0.9090909090909091,0.9019607843137255,1.0,0.8333333333333334,1.0,1.0,0.8461538461538461,0.7166666666666667,0.5,0.6666666666666666,,1.0,0.7777777777777778,0.9827586206896551,0.896551724137931,0.7692307692307693,1.0,1.0,1.0,0.75,0.625,0.9230769230769231,0.75,1.0,,1.0,0.9285714285714286,1.0,,1.0,,,1.0,1.0,1.0,0.9523809523809523,0.8571428571428571,0.8,1.0,0.4444444444444444,0.8888888888888888,0.7777777777777778,,0.7857142857142857,0.8571428571428571,1.0,1.0,0.5,,,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,0.8064516129032258,0.8571428571428571,0.25,1.0,1.0,1.0,1.0,0.9047619047619048,0.6666666666666666,,1.0,1.0,0.8,0.8333333333333334,0.8,1.0,0.8695652173913043,0.875,1.0,0.0,0.88,1.0,1.0,1.0,,0.8571428571428571,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9807692307692307,1.0,,1.0,0.9423076923076923,,1.0,0.9577464788732394,1.0,0.7868852459016393,1.0,,0.8987341772151899,1.0,1.0,0.9272727272727272,0.6666666666666666,1.0,0.8461538461538461,1.0,,1.0,0.0,,,0.7272727272727273,1.0,0.8085106382978723,,,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.6923076923076923,1.0,0.8387096774193549,0.9411764705882353,0.6666666666666666,0.7894736842105263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8095238095238095,0.6666666666666666,0.6666666666666666,0.8947368421052632,0.8421052631578947,0.0,0.8,0.75,1.0,1.0,1.0,0.8,,1.0,1.0,0.8888888888888888,0.8571428571428571,1.0,,0.75,,0.8541666666666666,0.6666666666666666,1.0,1.0,0.0,0.8,,1.0,1.0,1.0,0.9811320754716981,,0.8,1.0,,0.8169014084507042,1.0,0.5,0.625,1.0,1.0,,1.0,1.0,0.8,0.5882352941176471,0.8275862068965517,1.0,0.9285714285714286,1.0,0.75,1.0,1.0,,1.0,0.8846153846153846,1.0,0.9285714285714286,0.6666666666666666,1.0,0.8478260869565217,0.9111111111111111,1.0,0.8571428571428571,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.9,0.75,1.0,0.8666666666666667,1.0,1.0,1.0,0.95,1.0,1.0,0.8235294117647058,1.0,1.0,0.7142857142857143,1.0,,0.6666666666666666,,0.75,0.8484848484848485,0.6491228070175439,1.0,0.875,,0.7142857142857143,1.0,0.875,1.0,,0.7857142857142857,0.8,,1.0,1.0,0.8823529411764706,,1.0,0.7619047619047619,1.0,1.0,0.9230769230769231,0.0,1.0,1.0,1.0,0.6666666666666666,,,0.8,0.4,0.967032967032967,1.0,0.6666666666666666,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.7941176470588235,0.8260869565217391,0.6666666666666666,1.0,0.8,0.0,0.9,0.96,1.0,0.9655172413793104,1.0,1.0,1.0,0.8863636363636364,0.9230769230769231,1.0
2017-01-05,0.9166666666666666,0.9523809523809523,0.6417910447761194,,1.0,0.5714285714285714,1.0,,1.0,,1.0,0.5,1.0,0.8260869565217391,0.967741935483871,0.9629629629629629,,0.0,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.0,0.8888888888888888,0.9333333333333333,1.0,1.0,1.0,1.0,0.75,1.0,0.8928571428571429,1.0,0.6666666666666666,0.7857142857142857,0.5423728813559322,1.0,,0.7419354838709677,0.5,1.0,0.9848484848484849,1.0,0.8979591836734694,,0.9285714285714286,0.95,,0.9222222222222223,1.0,0.7719298245614035,1.0,0.9142857142857143,1.0,,0.5,0.8571428571428571,1.0,1.0,1.0,1.0,,0.9166666666666666,0.7692307692307693,1.0,,1.0,0.8695652173913043,,0.5,1.0,1.0,,1.0,0.9230769230769231,1.0,,1.0,0.8333333333333334,0.7333333333333333,0.9375,0.975,0.0,1.0,1.0,0.875,0.5555555555555556,,1.0,0.9076923076923077,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.953125,1.0,0.4444444444444444,,1.0,,0.75,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.7111111111111111,1.0,1.0,1.0,1.0,0.375,1.0,0.6666666666666666,1.0,,1.0,1.0,0.3,,,0.5869565217391305,0.8709677419354839,0.8392857142857143,0.2,0.5961538461538461,0.5555555555555556,0.8,1.0,1.0,0.84,1.0,1.0,,0.8461538461538461,0.7536231884057971,1.0,1.0,0.0,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,0.8181818181818182,1.0,,0.6458333333333334,0.7105263157894737,0.896551724137931,0.975,1.0,0.8307692307692308,1.0,1.0,1.0,0.7192982456140351,0.5,1.0,,1.0,0.9655172413793104,1.0,1.0,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.6666666666666666,1.0,0.9090909090909091,1.0,,,,1.0,1.0,1.0,1.0,0.782608695652174,0.6666666666666666,1.0,1.0,0.5357142857142857,0.8260869565217391,1.0,1.0,0.8620689655172413,1.0,0.8571428571428571,1.0,0.5,,1.0,0.5,0.8,,0.5714285714285714,0.90625,1.0,1.0,1.0,0.7454545454545455,0.6153846153846154,0.6,1.0,1.0,1.0,0.9,0.7931034482758621,1.0,,,1.0,0.6363636363636364,0.8571428571428571,0.9,1.0,0.9375,,,1.0,0.9607843137254902,0.0,1.0,1.0,,0.9166666666666666,1.0,1.0,1.0,,0.9574468085106383,0.8181818181818182,1.0,1.0,0.8571428571428571,0.9555555555555556,1.0,1.0,0.5,0.9347826086956522,0.0,0.7272727272727273,0.8289473684210527,1.0,0.8412698412698413,0.8,1.0,0.9574468085106383,,1.0,0.8823529411764706,1.0,1.0,0.8360655737704918,1.0,1.0,,1.0,,,0.8275862068965517,0.5,0.75,0.6666666666666666,1.0,1.0,1.0,0.9545454545454546,,1.0,1.0,0.7857142857142857,0.0,0.9459459459459459,0.6904761904761905,0.75,0.92,0.7857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.8571428571428571,1.0,0.75,0.9318181818181818,,0.3333333333333333,1.0,0.8888888888888888,1.0,0.7777777777777778,0.6666666666666666,0.7717391304347826,,1.0,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,,1.0,0.8333333333333334,,,1.0,0.5,0.8888888888888888,0.972972972972973,1.0,1.0,1.0,1.0,0.8857142857142857,1.0,1.0,0.8421052631578947,1.0,,0.75,1.0,1.0,1.0,0.8823529411764706,0.8918918918918919,,0.75,1.0,0.7916666666666666,1.0,,1.0,,0.8181818181818182,0.75,1.0,,,0.6818181818181818,0.8372093023255814,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,,0.75,1.0,1.0,,1.0,0.8571428571428571,1.0,0.8235294117647058,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8448275862068966,1.0,,0.75,0.6666666666666666,1.0,1.0,1.0,0.9,1.0,0.5882352941176471,0.45454545454545453,0.7142857142857143,,1.0,1.0,0.7777777777777778,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,0.875,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.9506172839506173,1.0,1.0,0.3333333333333333,0.9032258064516129,,1.0,0.9333333333333333,1.0,0.6666666666666666,1.0,0.5,0.8,1.0,,0.875,,1.0,,1.0,1.0,0.6226415094339622,1.0,0.8,1.0,0.76,1.0,1.0,1.0,1.0,0.9285714285714286,,,1.0,0.9166666666666666,1.0,1.0
