date,UNH,CMG,KSS,TPR,DISCA,WM,RJF,PLD,SEE,BHF,SRCL,DOV,DHI,ILMN,WDC,CELG,PKG,WRK,OKE,MMM,FOXA,PCG,SYY,HII,XRAY,DTE,RCL,AIG,TSN,CSX,LH,MRK,AIZ,HPQ,BAX,TMO,WEC,AMT,CMI,ORLY,XEL,MCK,ANET,L,AJG,VLO,FTNT,PXD,UDR,JBHT,DHR,SIVB,T,NOV,FLR,REGN,UPS,NFX,OMC,FCX,KO,NTRS,AMZN,EOG,KIM,VTR,AAL,PFE,HRS,INTC,TDG,EBAY,USB,LLY,LOW,DISCK,PGR,TSCO,LEN,ADM,HCP,PKI,AMG,INCY,DAL,COO,WLTW,COL,NEM,ROST,WMB,RTN,ADS,EQT,SNA,ALXN,MLM,ALLE,KMB,ARNC,CERN,MAR,XRX,SHW,FRT,CPRT,DRI,ABC,VRSN,CFG,XOM,INFO,AEE,WHR,ETFC,MMC,CCL,RMD,HPE,CPB,KHC,AKAM,BXP,LLL,CHTR,AAPL,HRL,SYMC,K,MSI,MAA,EQIX,BA,NOC,PNC,SJM,LKQ,SLG,CF,FAST,ADP,GT,CXO,ADI,AAP,VRTX,PPL,DVN,TSS,KR,JNPR,ES,GWW,UNM,DISH,ESRX,CL,BLL,XYL,LB,MS,FB,APD,CBS,SPG,DLTR,SRE,DVA,ABT,KMI,GLW,BBT,UTX,VZ,ABMD,HRB,CTSH,IDXX,PBCT,EXC,PPG,PHM,KEY,BRK-B,SYF,ROL,STI,GPC,FITB,HOLX,ESS,FLT,CVX,ACN,FIS,STZ,M,GILD,AGN,CME,MAC,AWK,MTB,YUM,TWTR,REG,COG,BHGE,PNR,BLK,GRMN,HLT,AXP,NCLH,MRO,COF,HON,HAL,CVS,SWKS,ETN,RL,MTD,CTL,ALGN,JEF,NWSA,CHD,AON,NLSN,LEG,PSX,WFC,AMAT,CBOE,VMC,JWN,SBUX,HUM,AIV,WMT,FDX,ICE,EFX,ISRG,WELL,DRE,IP,RHT,IQV,TXT,MAT,KSU,PM,CNP,JPM,NKE,CI,AMP,RSG,FE,SCHW,TGT,PRGO,ZTS,GPN,PAYX,BIIB,PYPL,PVH,MCO,MPC,QRVO,XEC,VFC,LUV,TEL,FISV,MKC,DXC,HAS,CINF,NUE,FLIR,HSIC,QCOM,STX,WAT,WY,PEP,EA,HCA,NWL,CB,JNJ,ROP,IT,F,HBAN,AMD,KMX,PEG,MSFT,NTAP,SO,GM,CLX,GD,AMGN,PH,LIN,NKTR,AVB,VRSK,MCHP,CAT,LRCX,EW,FL,IPGP,ROK,CCI,LMT,LNT,BWA,PG,GOOGL,CAG,CRM,GPS,AME,NFLX,TRV,TMK,COTY,WU,HOG,ULTA,MO,WCG,O,MNST,APA,ABBV,MA,FBHS,D,NSC,COST,ZBH,MGM,ANTM,SWK,ECL,DLR,APC,HD,CMS,EIX,ED,RE,V,CTXS,TIF,APH,EMR,VNO,SCG,BK,MSCI,HES,CMCSA,VIAB,KLAC,NRG,DGX,NVDA,EMN,SYK,MYL,AES,IPG,SBAC,LYB,HFC,TRIP,WBA,IBM,BR,ALB,MOS,NWS,BMY,FTI,IR,MAS,DIS,AVGO,TROW,AEP,HIG,GS,C,UHS,UNP,PFG,HST,SNPS,MHK,HBI,BEN,FMC,BSX,WYNN,IFF,ADBE,ARE,KEYS,UAA,NBL,ANSS,PWR,DUK,ZION,AZO,BAC,ADSK,CTAS,CNC,PSA,PCAR,BDX,FFIV,MU,MDT,FOX,TJX,KORS,NI,COP,SPGI,ALK,RHI,PNW,ORCL,TTWO,BF-B,DFS,SLB,STT,APTV,TXN,UAL,MET,AET,A,EL,HP,FTV,EXPE,RF,FLS,ITW,GIS,NDAQ,GOOG,IVZ,XLNX,HSY,GE,EXPD,ETR,URI,IRM,VAR,CHRW,MDLZ,CAH,JEC,CBRE,ATVI,DWDP,PRU,AVY,TAP,DG,AFL,DE,JCI,CDNS,UA,EQR,CSCO,ALL,LNC,BBY,INTU,AOS,EXR,MCD,CMA,NEE
2017-01-01,14,58,,,4.0,,7.0,,5.0,,4.0,2.0,,2.0,3.0,19,,,5.0,33.0,3,,,2.0,,12.0,5.0,4,2.0,,,23,,3,1.0,2.0,,,3.0,2.0,1.0,1.0,3.0,1.0,,10.0,12.0,,,1.0,3.0,2.0,58,,2.0,6,60,6.0,1.0,35,17,,120,3.0,120,4,14,23,,35,,120,7,4,12,1.0,1.0,29.0,1.0,3.0,2.0,3.0,1.0,6,5,3.0,,1.0,19,2.0,3.0,4,5,,,5.0,10.0,,9,,18,2,6.0,2.0,,2.0,6.0,120,1.0,3.0,45,,,3.0,5.0,,2,,1,2.0,5,2.0,4.0,,8.0,120,8.0,,10,6.0,2.0,3.0,53,,6.0,,3.0,,23.0,1.0,33.0,1.0,3.0,6.0,120,6,3.0,2.0,1.0,4,1.0,17,2.0,3.0,23.0,2.0,5,1.0,5.0,4.0,42,120,,120,3.0,,2.0,2.0,27,3,14.0,,15.0,45,,,2,1.0,1.0,2.0,,5.0,4.0,1,2.0,,5.0,,2.0,1.0,3.0,1.0,22,,,7.0,21,26,16,6.0,120,3.0,2.0,5,120,2.0,1.0,,5.0,23,2.0,,11,6.0,3,5.0,5,12,18,3,4.0,,,7.0,,,1.0,,2.0,3.0,,5,19,5,4.0,2.0,11.0,23,13,,20,12,8,1.0,,2.0,,3,3.0,,4.0,3.0,,11,3.0,42,33,2.0,2,,4.0,2.0,6,8.0,3.0,3.0,3.0,9,13,,,3.0,1.0,1.0,4.0,7.0,3.0,,12.0,,21,,1.0,1.0,,36,,,1.0,11,8,3.0,1.0,5.0,29,2.0,14,42,5.0,120,18.0,,120,,3,35,,5,20,5.0,,4.0,,,1.0,73,,70,2.0,,6.0,,24,4.0,4.0,16,33,5.0,13,14.0,9.0,82,,2.0,,3.0,2.0,4,13,1.0,48,7,6.0,16,10,2.0,10.0,3.0,22,1.0,7.0,,,2.0,3.0,3,34,1.0,2.0,4,1.0,120,,1.0,5.0,2,1.0,1.0,3.0,6.0,,19,3.0,1.0,,2.0,83,1.0,3.0,13,,3.0,,1.0,2.0,6,9,118,,3.0,16.0,39,36,8.0,1,,51,4,10.0,1,2.0,44,11,1.0,13,1.0,1.0,,1.0,1.0,3,,,22,,4,40,6,3.0,,,6.0,15,2.0,3.0,37,7.0,2.0,2.0,2.0,4.0,4,2.0,28,8,117,5.0,5.0,,17,5.0,7.0,1.0,,19,2.0,3.0,2.0,5,3.0,,4,3,6,6.0,34,,,2.0,3.0,,,1.0,8,5.0,120,1.0,7.0,,30,1.0,18.0,1.0,1.0,1.0,1.0,4,6.0,,,2,,1.0,6.0,7,3.0,105,3,,4.0,7,2.0,19,5,6.0,20,29.0,1.0,4.0,38,4.0,8.0
2017-01-02,18,41,17.0,,3.0,4.0,2.0,4.0,4.0,,8.0,2.0,2.0,7.0,8.0,24,1.0,1.0,8.0,37.0,15,2.0,2.0,5.0,,2.0,4.0,12,5.0,8.0,,24,2.0,6,1.0,,2.0,7.0,5.0,8.0,5.0,4.0,4.0,3.0,,25.0,1.0,3.0,5.0,2.0,5.0,6.0,53,6.0,3.0,7,115,4.0,,37,38,2.0,120,12.0,120,9,10,30,1.0,47,1.0,120,11,11,30,1.0,3.0,36.0,4.0,10.0,7.0,3.0,3.0,24,13,6.0,1.0,1.0,31,11.0,4.0,12,16,2.0,,8.0,5.0,2.0,3,6.0,34,18,10.0,10.0,4.0,3.0,8.0,120,7.0,7.0,53,1.0,1.0,5.0,5.0,3.0,3,,5,2.0,6,3.0,9.0,2.0,12.0,120,6.0,8.0,9,2.0,8.0,6.0,61,10.0,8.0,3.0,2.0,4.0,20.0,6.0,25.0,7.0,9.0,11.0,120,14,2.0,11.0,1.0,18,1.0,43,1.0,3.0,1.0,11.0,11,,1.0,4.0,27,120,1.0,120,6.0,13.0,1.0,4.0,23,9,16.0,12.0,23.0,45,4.0,2.0,14,1.0,3.0,3.0,3.0,,9.0,10,7.0,2.0,3.0,3.0,,1.0,6.0,2.0,31,27.0,4.0,7.0,21,57,21,7.0,120,9.0,4.0,12,120,3.0,10.0,,5.0,11,11.0,4.0,22,6.0,3,18.0,12,14,22,12,3.0,,2.0,5.0,2.0,,3.0,1.0,2.0,2.0,9.0,8,74,17,2.0,3.0,7.0,24,12,3.0,29,18,4,,6.0,,2.0,15,2.0,,12.0,5.0,4.0,15,2.0,37,32,5.0,3,3.0,3.0,3.0,23,9.0,2.0,1.0,5.0,31,22,,1.0,3.0,6.0,,7.0,17.0,1.0,5.0,12.0,,35,,10.0,2.0,10.0,52,6.0,4.0,6.0,18,21,3.0,2.0,3.0,34,3.0,11,49,2.0,111,20.0,1.0,119,7.0,18,23,4.0,10,24,4.0,3.0,8.0,7.0,,,63,6.0,115,5.0,,1.0,,34,1.0,6.0,24,74,4.0,35,6.0,6.0,107,6.0,3.0,3.0,1.0,2.0,3,18,1.0,44,8,8.0,25,15,1.0,13.0,5.0,29,1.0,11.0,3.0,4.0,8.0,8.0,2,37,2.0,2.0,6,2.0,120,5.0,3.0,3.0,7,1.0,,17.0,,5.0,37,3.0,,,3.0,120,3.0,5.0,24,,,1.0,,3.0,13,16,120,4.0,3.0,29.0,18,21,,3,7.0,55,9,7.0,3,3.0,85,46,1.0,15,7.0,4.0,,2.0,2.0,7,6.0,7.0,26,2.0,11,44,6,14.0,2.0,4.0,12.0,12,21.0,1.0,44,3.0,,5.0,8.0,1.0,4,11.0,42,18,120,9.0,5.0,4.0,18,3.0,4.0,5.0,1.0,27,11.0,3.0,8.0,7,1.0,,13,7,15,6.0,32,9.0,1.0,1.0,4.0,9.0,4.0,14.0,6,5.0,120,,12.0,7.0,38,1.0,1.0,4.0,1.0,1.0,2.0,11,5.0,5.0,,9,,14.0,5.0,12,3.0,86,18,5.0,4.0,11,4.0,46,13,,29,19.0,2.0,11.0,55,11.0,7.0
2017-01-03,55,50,7.0,,3.0,6.0,9.0,5.0,4.0,,8.0,14.0,1.0,24.0,15.0,63,5.0,3.0,11.0,51.0,46,2.0,7.0,12.0,4.0,8.0,5.0,27,13.0,14.0,10.0,80,11.0,120,6.0,8.0,,6.0,17.0,13.0,3.0,38.0,7.0,10.0,5.0,36.0,9.0,10.0,6.0,7.0,25.0,2.0,120,15.0,5.0,37,120,25.0,,95,58,17.0,120,17.0,120,24,26,53,19.0,120,1.0,120,19,29,34,2.0,2.0,27.0,6.0,14.0,16.0,3.0,2.0,22,29,2.0,6.0,2.0,44,6.0,11.0,19,23,17.0,6.0,14.0,4.0,5.0,14,8.0,36,23,120.0,12.0,8.0,1.0,3.0,120,6.0,11.0,97,8.0,3.0,33.0,8.0,9.0,37,2.0,13,4.0,16,3.0,22.0,,24.0,120,10.0,16.0,13,8.0,9.0,2.0,95,10.0,18.0,5.0,2.0,7.0,29.0,6.0,39.0,8.0,7.0,12.0,120,18,14.0,22.0,20.0,31,6.0,120,2.0,8.0,72.0,21.0,53,3.0,2.0,12.0,60,120,15.0,119,23.0,16.0,8.0,2.0,47,17,21.0,17.0,26.0,120,,5.0,8,8.0,1.0,8.0,,8.0,15.0,21,4.0,3.0,10.0,13.0,21.0,12.0,5.0,2.0,54,20.0,5.0,35.0,57,120,111,14.0,120,4.0,10.0,30,120,12.0,19.0,,9.0,48,17.0,11.0,40,2.0,22,17.0,17,40,28,12,15.0,8.0,4.0,66.0,6.0,2.0,2.0,21.0,12.0,,6.0,17,81,22,10.0,5.0,21.0,75,29,3.0,74,18,10,11.0,4.0,,6.0,14,3.0,,5.0,27.0,33.0,15,14.0,120,105,14.0,15,9.0,5.0,6.0,43,14.0,6.0,1.0,1.0,54,94,3.0,7.0,98.0,17.0,7.0,26.0,19.0,3.0,,5.0,,26,2.0,4.0,8.0,18.0,120,23.0,9.0,16.0,20,44,4.0,8.0,8.0,75,12.0,29,119,8.0,120,18.0,,120,12.0,11,120,6.0,19,62,2.0,3.0,2.0,3.0,,5.0,75,3.0,120,8.0,5.0,3.0,3.0,60,2.0,7.0,33,120,10.0,59,35.0,28.0,120,8.0,13.0,16.0,9.0,8.0,10,30,14.0,42,3,15.0,38,21,7.0,11.0,13.0,27,6.0,43.0,15.0,5.0,8.0,26.0,27,41,1.0,4.0,7,7.0,120,17.0,8.0,1.0,10,14.0,7.0,30.0,1.0,11.0,50,11.0,8.0,3.0,19.0,120,4.0,14.0,64,1.0,,1.0,13.0,16.0,22,32,120,3.0,10.0,34.0,35,43,9.0,18,1.0,120,14,13.0,11,22.0,120,119,10.0,22,18.0,13.0,4.0,2.0,13.0,8,3.0,9.0,56,1.0,9,34,10,28.0,2.0,7.0,11.0,31,11.0,17.0,120,5.0,6.0,9.0,9.0,34.0,24,8.0,60,97,120,11.0,58.0,,40,5.0,10.0,3.0,3.0,26,3.0,,1.0,19,25.0,,12,25,34,26.0,53,5.0,2.0,,8.0,21.0,7.0,6.0,19,11.0,120,2.0,39.0,22.0,92,4.0,7.0,16.0,13.0,3.0,4.0,21,43.0,12.0,,13,,14.0,5.0,9,12.0,55,30,6.0,1.0,29,10.0,62,26,4.0,50,31.0,2.0,20.0,120,16.0,4.0
2017-01-04,38,59,120.0,,3.0,9.0,9.0,6.0,13.0,,4.0,11.0,7.0,16.0,22.0,50,4.0,7.0,13.0,50.0,31,13.0,7.0,9.0,6.0,6.0,5.0,31,27.0,6.0,8.0,54,29.0,45,3.0,21.0,4.0,3.0,14.0,12.0,16.0,23.0,43.0,9.0,29.0,52.0,11.0,12.0,3.0,9.0,4.0,10.0,113,7.0,16.0,71,120,36.0,3.0,120,48,10.0,120,51.0,120,10,52,93,5.0,120,11.0,119,13,32,40,,24.0,35.0,10.0,9.0,19.0,3.0,19.0,31,62,4.0,3.0,10.0,26,10.0,17.0,32,18,11.0,3.0,62.0,9.0,6.0,14,5.0,34,33,107.0,13.0,4.0,15.0,5.0,120,5.0,13.0,117,2.0,1.0,12.0,15.0,5.0,35,11.0,11,8.0,7,11.0,10.0,4.0,12.0,120,16.0,15.0,9,7.0,4.0,12.0,115,10.0,16.0,2.0,3.0,5.0,34.0,7.0,7.0,4.0,17.0,11.0,120,12,16.0,11.0,9.0,23,1.0,98,14.0,5.0,23.0,20.0,55,8.0,2.0,12.0,75,120,20.0,103,36.0,12.0,12.0,5.0,74,28,21.0,29.0,38.0,115,4.0,1.0,25,31.0,4.0,11.0,19.0,13.0,24.0,18,13.0,9.0,14.0,7.0,11.0,37.0,,,108,15.0,13.0,86.0,120,120,100,21.0,120,10.0,22.0,22,120,6.0,39.0,,9.0,47,69.0,37.0,37,2.0,12,14.0,10,47,35,12,10.0,2.0,7.0,31.0,7.0,,4.0,5.0,,12.0,8.0,17,90,20,28.0,2.0,57.0,55,30,2.0,44,35,4,37.0,28.0,,,15,33.0,,13.0,34.0,20.0,45,10.0,120,120,20.0,15,4.0,4.0,22.0,39,10.0,8.0,2.0,11.0,55,52,7.0,12.0,45.0,13.0,6.0,11.0,40.0,21.0,4.0,8.0,,34,3.0,12.0,21.0,17.0,120,27.0,4.0,7.0,16,74,25.0,6.0,7.0,108,3.0,34,108,8.0,120,29.0,6.0,120,9.0,30,116,13.0,13,101,6.0,,4.0,4.0,6.0,17.0,104,7.0,120,6.0,3.0,8.0,10.0,29,3.0,18.0,18,120,13.0,56,41.0,14.0,120,8.0,7.0,12.0,12.0,8.0,5,70,27.0,41,31,32.0,44,53,7.0,13.0,18.0,25,8.0,29.0,35.0,,7.0,27.0,29,49,7.0,5.0,15,9.0,120,9.0,9.0,2.0,8,7.0,3.0,14.0,3.0,12.0,88,4.0,7.0,10.0,2.0,120,12.0,9.0,47,15.0,3.0,4.0,6.0,17.0,15,49,120,5.0,40.0,29.0,44,42,11.0,8,9.0,120,24,24.0,8,9.0,120,93,7.0,30,14.0,12.0,3.0,6.0,19.0,22,10.0,11.0,65,10.0,20,35,9,39.0,10.0,10.0,12.0,37,19.0,7.0,115,3.0,4.0,18.0,9.0,6.0,8,1.0,46,61,120,10.0,21.0,5.0,29,9.0,38.0,3.0,5.0,47,11.0,1.0,8.0,18,39.0,,11,45,16,31.0,91,3.0,2.0,2.0,15.0,11.0,,6.0,15,18.0,120,7.0,25.0,23.0,104,,21.0,25.0,7.0,14.0,5.0,17,23.0,9.0,,35,,18.0,4.0,8,12.0,63,51,6.0,11.0,49,6.0,48,40,3.0,38,11.0,1.0,13.0,100,26.0,19.0
2017-01-05,29,120,120.0,,24.0,9.0,24.0,3.0,13.0,,5.0,12.0,11.0,65.0,71.0,71,5.0,4.0,23.0,26.0,24,4.0,6.0,22.0,8.0,15.0,4.0,30,6.0,7.0,11.0,57,29.0,43,6.0,5.0,5.0,8.0,5.0,7.0,13.0,30.0,17.0,5.0,15.0,57.0,28.0,6.0,13.0,7.0,15.0,21.0,120,6.0,4.0,120,120,10.0,2.0,86,44,6.0,120,22.0,120,7,39,89,7.0,120,14.0,120,10,57,25,6.0,15.0,31.0,18.0,22.0,24.0,10.0,1.0,24,47,5.0,6.0,12.0,66,15.0,11.0,27,18,5.0,6.0,120.0,6.0,4.0,9,10.0,70,36,61.0,19.0,8.0,3.0,23.0,120,1.0,22.0,107,5.0,4.0,12.0,20.0,5.0,36,7.0,9,9.0,13,12.0,7.0,12.0,24.0,120,12.0,20.0,14,4.0,7.0,16.0,111,12.0,21.0,4.0,6.0,1.0,17.0,12.0,23.0,11.0,18.0,15.0,120,20,13.0,31.0,13.0,27,3.0,109,18.0,4.0,31.0,25.0,68,1.0,2.0,119.0,74,120,29.0,120,33.0,25.0,17.0,16.0,77,13,25.0,11.0,40.0,116,4.0,2.0,15,12.0,11.0,9.0,14.0,15.0,18.0,30,13.0,4.0,24.0,8.0,9.0,17.0,,5.0,58,42.0,5.0,120.0,120,120,80,21.0,120,19.0,28.0,38,120,7.0,15.0,,6.0,40,30.0,59.0,23,7.0,32,8.0,9,32,45,15,8.0,12.0,5.0,27.0,4.0,,5.0,2.0,12.0,14.0,6.0,17,98,36,7.0,4.0,120.0,55,20,3.0,90,10,20,7.0,16.0,,4.0,5,31.0,,10.0,56.0,13.0,10,17.0,120,81,12.0,6,10.0,11.0,19.0,59,9.0,3.0,13.0,5.0,52,71,33.0,4.0,33.0,,4.0,11.0,109.0,9.0,9.0,7.0,,44,2.0,30.0,12.0,7.0,75,19.0,13.0,14.0,22,76,14.0,18.0,8.0,119,7.0,120,120,1.0,120,17.0,6.0,120,4.0,5,120,9.0,37,120,5.0,3.0,1.0,10.0,2.0,5.0,76,7.0,120,6.0,11.0,6.0,4.0,41,3.0,12.0,29,120,6.0,76,118.0,16.0,113,39.0,6.0,3.0,9.0,3.0,19,27,13.0,56,25,24.0,32,91,6.0,22.0,12.0,110,4.0,31.0,16.0,120.0,2.0,19.0,16,35,2.0,25.0,11,4.0,120,7.0,10.0,14.0,25,4.0,,7.0,2.0,16.0,61,31.0,3.0,34.0,11.0,118,10.0,19.0,59,13.0,12.0,8.0,14.0,7.0,21,120,120,4.0,14.0,19.0,120,105,4.0,27,13.0,118,18,9.0,11,5.0,120,117,15.0,18,5.0,20.0,4.0,5.0,17.0,6,9.0,5.0,35,3.0,55,46,8,39.0,3.0,5.0,13.0,9,41.0,5.0,120,14.0,1.0,10.0,18.0,7.0,21,6.0,42,27,120,37.0,25.0,5.0,16,8.0,20.0,3.0,4.0,34,5.0,,16.0,31,22.0,,15,58,22,18.0,56,8.0,13.0,1.0,20.0,16.0,10.0,12.0,11,5.0,118,24.0,21.0,17.0,74,1.0,6.0,24.0,9.0,7.0,8.0,11,9.0,14.0,,31,,17.0,2.0,7,28.0,119,34,21.0,7.0,70,7.0,88,36,7.0,37,5.0,,17.0,74,44.0,9.0
2017-01-06,18,99,112.0,,9.0,9.0,11.0,7.0,3.0,,12.0,29.0,13.0,100.0,16.0,80,,16.0,22.0,23.0,16,6.0,12.0,14.0,6.0,14.0,10.0,57,7.0,16.0,1.0,83,9.0,61,9.0,11.0,24.0,3.0,13.0,14.0,1.0,9.0,9.0,5.0,14.0,19.0,19.0,3.0,9.0,5.0,10.0,9.0,115,6.0,9.0,120,120,6.0,2.0,72,24,8.0,116,18.0,120,18,46,73,4.0,120,19.0,120,14,34,43,4.0,13.0,30.0,8.0,35.0,20.0,5.0,6.0,49,53,9.0,26.0,5.0,30,11.0,17.0,11,9,6.0,2.0,90.0,8.0,3.0,10,7.0,69,30,41.0,12.0,10.0,2.0,31.0,120,7.0,11.0,120,5.0,7.0,18.0,14.0,6.0,30,9.0,11,9.0,13,16.0,10.0,1.0,19.0,118,7.0,22.0,17,2.0,5.0,11.0,120,7.0,17.0,7.0,,1.0,11.0,14.0,11.0,12.0,14.0,11.0,120,23,20.0,25.0,13.0,30,4.0,96,13.0,7.0,13.0,20.0,43,3.0,2.0,67.0,62,118,10.0,119,25.0,28.0,1.0,15.0,63,22,17.0,5.0,29.0,111,7.0,4.0,38,5.0,22.0,10.0,5.0,21.0,9.0,14,16.0,2.0,16.0,6.0,10.0,10.0,,1.0,72,34.0,12.0,54.0,120,114,67,8.0,120,6.0,14.0,30,119,9.0,37.0,,22.0,35,14.0,22.0,35,3.0,12,15.0,13,34,41,13,9.0,16.0,10.0,7.0,,,2.0,11.0,4.0,8.0,8.0,10,116,33,21.0,10.0,50.0,56,21,4.0,117,40,14,7.0,8.0,,7.0,11,14.0,,7.0,31.0,10.0,21,19.0,120,98,16.0,20,7.0,11.0,25.0,42,10.0,8.0,15.0,11.0,49,29,16.0,11.0,11.0,9.0,11.0,15.0,50.0,15.0,14.0,5.0,,30,1.0,5.0,8.0,9.0,75,20.0,23.0,24.0,18,87,7.0,14.0,11.0,120,33.0,120,117,6.0,120,41.0,3.0,109,2.0,6,120,3.0,7,120,5.0,4.0,15.0,4.0,3.0,6.0,69,4.0,120,6.0,1.0,3.0,1.0,21,,9.0,24,120,18.0,62,120.0,18.0,114,32.0,6.0,2.0,12.0,11.0,9,48,9.0,46,14,32.0,30,43,7.0,21.0,12.0,46,6.0,19.0,14.0,59.0,8.0,20.0,11,46,7.0,3.0,14,6.0,120,17.0,6.0,11.0,5,6.0,3.0,28.0,1.0,4.0,48,14.0,12.0,18.0,7.0,120,2.0,51.0,37,7.0,22.0,6.0,5.0,12.0,19,44,120,1.0,23.0,18.0,120,119,16.0,15,14.0,119,22,6.0,8,23.0,120,97,6.0,26,11.0,10.0,,7.0,8.0,8,9.0,14.0,41,21.0,45,30,6,28.0,6.0,34.0,6.0,32,20.0,7.0,103,8.0,10.0,5.0,8.0,23.0,36,2.0,43,73,120,19.0,12.0,5.0,25,5.0,23.0,6.0,6.0,44,4.0,,39.0,24,13.0,,17,26,25,22.0,48,8.0,5.0,2.0,66.0,11.0,12.0,9.0,13,12.0,112,11.0,13.0,40.0,81,1.0,10.0,21.0,5.0,9.0,10.0,24,11.0,3.0,,25,,15.0,27.0,10,5.0,120,31,13.0,6.0,41,4.0,79,39,,30,26.0,4.0,15.0,112,23.0,6.0
2017-01-07,13,37,40.0,,6.0,2.0,6.0,4.0,9.0,,2.0,6.0,3.0,32.0,9.0,35,2.0,7.0,17.0,23.0,7,,6.0,3.0,2.0,2.0,2.0,24,3.0,6.0,2.0,30,4.0,18,5.0,3.0,,1.0,12.0,4.0,21.0,1.0,6.0,4.0,,4.0,14.0,4.0,2.0,3.0,1.0,6.0,72,14.0,,61,120,7.0,,20,21,3.0,120,4.0,120,18,23,35,3.0,85,4.0,120,16,14,35,1.0,4.0,30.0,3.0,7.0,6.0,,1.0,25,34,1.0,2.0,8.0,21,2.0,8.0,5,16,1.0,,30.0,2.0,3.0,5,,33,13,23.0,1.0,2.0,6.0,10.0,120,1.0,3.0,61,1.0,3.0,16.0,2.0,4.0,11,3.0,3,1.0,4,2.0,,,2.0,120,15.0,9.0,5,5.0,1.0,7.0,39,3.0,18.0,,4.0,2.0,5.0,1.0,9.0,9.0,5.0,,120,8,3.0,5.0,1.0,8,2.0,48,2.0,11.0,14.0,16.0,40,3.0,3.0,18.0,32,120,7.0,120,23.0,22.0,,6.0,31,9,12.0,1.0,17.0,42,1.0,,13,2.0,7.0,3.0,,1.0,11.0,1,3.0,,10.0,3.0,3.0,11.0,2.0,,43,10.0,5.0,3.0,116,51,19,1.0,120,2.0,10.0,25,120,10.0,3.0,,4.0,18,16.0,5.0,24,2.0,3,4.0,10,16,21,5,7.0,1.0,2.0,9.0,1.0,,,,1.0,,,10,51,12,8.0,3.0,17.0,31,17,2.0,23,8,17,9.0,1.0,,4.0,8,2.0,,,8.0,8.0,14,3.0,59,30,12.0,4,3.0,7.0,7.0,25,,5.0,12.0,2.0,19,18,4.0,5.0,1.0,6.0,2.0,9.0,13.0,3.0,5.0,2.0,,31,3.0,3.0,3.0,2.0,37,3.0,6.0,6.0,15,21,5.0,14.0,,33,7.0,48,120,2.0,107,19.0,1.0,120,2.0,14,59,2.0,20,69,20.0,1.0,7.0,4.0,4.0,3.0,49,3.0,80,,5.0,4.0,6.0,13,3.0,6.0,9,70,3.0,37,18.0,11.0,119,8.0,,5.0,6.0,1.0,2,23,3.0,29,7,10.0,10,10,2.0,6.0,3.0,34,1.0,3.0,7.0,3.0,2.0,5.0,7,23,1.0,,3,1.0,120,4.0,3.0,2.0,5,1.0,2.0,10.0,1.0,3.0,22,2.0,,4.0,4.0,120,1.0,10.0,4,6.0,9.0,2.0,1.0,7.0,23,12,120,,26.0,2.0,112,44,5.0,12,2.0,116,11,2.0,5,10.0,58,24,4.0,23,4.0,4.0,3.0,1.0,2.0,11,4.0,6.0,4,8.0,26,32,13,7.0,1.0,8.0,5.0,17,18.0,6.0,58,8.0,,,1.0,4.0,11,3.0,20,29,120,4.0,5.0,15.0,11,5.0,5.0,3.0,1.0,25,3.0,1.0,16.0,15,2.0,,6,13,5,7.0,46,1.0,2.0,1.0,27.0,2.0,,3.0,11,2.0,120,,11.0,5.0,38,1.0,13.0,16.0,,6.0,3.0,8,2.0,9.0,,17,,13.0,6.0,4,9.0,118,16,4.0,1.0,24,5.0,31,26,3.0,9,6.0,,7.0,38,13.0,5.0
